Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
aged	d	t	Ret	1	VBN	past	past	jh	S	sibilant	pause	s24	s2403b	4	4	2.586835208	2.586835208	<SIL>	3	1.098612289	uh <SIL> home for the aged <SIL> but i had
ain't	t	tq	Glot	1	VB	n	n	n	v	nasal	fricative	s24	s2403a	13	13	7.286995516	7.286995516	very	25	3.218875825	don't really that she still ain't very interested in <SIL>
analyst	t	s	Del	0	NN	m	m	s	w	sibilant	/w/	s24	s2401a	12	11	6.900517539	6.325474411	was	1	0	that and this was systems analyst was what it was
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s24	s2402a	15	15	5.666792595	5.666792595	sisters	8082	8.997394646	brother they all my brothers and sisters are graduated yknow
and	d	en	Del	0	CC	and	and	n	ih	nasal	vowel	s24	s2401b	6	6	1.402537658	1.402537658	indians	8082	8.997394646	{B_TRANS} the reds and indians <IVER> um-hum <VOCNOISE>
and	d	ihn	Del	0	CC	and	and	n	s	nasal	sibilant	s24	s2403b	12	11	7.832898172	7.180156658	say	8082	8.997394646	<CUTOFF-aw=always> useta always sit there and say yknow this is
and	d	en	Del	0	CC	and	and	n	ah	nasal	vowel	s24	s2401a	9	9	4.726890756	4.726890756	uh	8082	8.997394646	<CUTOFF-b=been?> i've <SIL> been married and uh divorced and uh
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s24	s2402a	8	8	4.600345026	4.600345026	<SIL>	8082	8.997394646	but by being kirkwood yknow and <SIL> relatively small and
and	d	nx	Del	0	CC	and	and	n	s	nasal	sibilant	s24	s2401b	13	13	6.289308176	6.289308176	seventy	8082	8.997394646	<CUTOFF-sev=seventy> well like seventy one and seventy i mean that
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s24	s2402a	6	6	3.663003663	3.663003663	<SIL>	8082	8.997394646	home get something to eat and <SIL> yeah that was
and	d	ahn	Del	0	CC	and	and	n	s	nasal	sibilant	s24	s2401a	9	9	7.252215955	7.252215955	sit	8082	8.997394646	<CUTOFF-t=team> <SIL> guys in yknow and sit there and say
