Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
adored	d	d	Ret	1	JJ	past	past	r	m	/r/	/m/	s17	s1702a	5	4	1.422475107	1.137980085	mark	1	0	<VOCNOISE> and i always <SIL> adored mark hatfield <LAUGH-I_didn't_vote_for_him_while_I_was_out_there> was
advertisement	t	tq	Glot	1	NN	m	m	n	ae	nasal	vowel	s17	s1703b	14	13	5.602240896	5.202080832	and	3	1.098612289	deal and making a big advertisement and selling a lot
against	t	s	Del	0	IN	m	m	s	k	sibilant	stop	s17	s1702b	13	13	4.590713199	4.590713199	capital	33	3.496507561	what i mean i am against capital punishment the <VOCNOISE>
amount	t	n	Del	0	NN	m	m	n	ah	nasal	vowel	s17	s1702b	14	13	5.019981318	4.661411224	of	30	3.401197382	<CUTOFF-d=?> but there's a tremendous amount of violence in front
amount	t	n	Del	0	NN	m	m	n	ah	nasal	vowel	s17	s1702b	13	13	3.446447508	3.446447508	of	30	3.401197382	and the beast there's extreme amount of violence in there
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s17	s1701a	12	11	6.172839506	5.658436214	it's	8082	8.997394646	<CUTOFF-i=in> back in to columbus and it's a lot harder
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s17	s1701a	12	12	3.992015968	3.992015968	sometimes	8082	8.997394646	<VOCNOISE> impact on the children and sometimes not all that
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s17	s1702b	1	1	6.575183941	6.575183941	<SIL>	8082	8.997394646	imagination really goes yknow <SIL> and <SIL> <CUTOFF-d=?> but there's
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s17	s1702a	6	6	3.632194318	3.632194318	so	8082	8.997394646	<ERROR-worths=worse> <VOCNOISE> like the south and so on <VOCNOISE> course
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s17	s1701b	8	8	4.07852174	4.07852174	under	8082	8.997394646	can work for under pay and under <LAUGH-staff_and_never> you just
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s17	s1701b	12	13	4.411764706	4.779411765	i	8082	8.997394646	<VOCNOISE> then i came back and i live in olentangy
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s17	s1701a	9	9	4.773325385	4.773325385	so	8082	8.997394646	changing the way they teach and so on in the
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s17	s1701a	8	8	3.642275712	3.642275712	uh	8082	8.997394646	an effect on uh children and uh <VOCNOISE> <SIL> <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s17	s1702a	2	2	3.02446947	3.02446947	um	8082	8.997394646	more receptive to relationships <SIL> and um <SIL> yknow <SIL>
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s17	s1702b	5	5	4.835589942	4.835589942	it	8082	8.997394646	into pokemon right now <IVER> and it uh they have
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s17	s1702a	13	12	5.128205128	4.733727811	when	8082	8.997394646	<IVER> i like him personally and when he was running
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s17	s1702a	2	2	1.420454545	1.420454545	uh	8082	8.997394646	cold real cold winter <SIL> and uh <SIL> and then
and	d	en	Del	0	CC	and	and	n	sh	nasal	sibilant	s17	s1701b	10	10	4.873294347	4.873294347	she	8082	8.997394646	teacher was there one day and she was pregnant with
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s17	s1703b	13	12	6.62927078	6.119326874	everything	8082	8.997394646	i know what they're doing and everything but i don't
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s17	s1702a	13	12	6.474103586	5.976095618	i've	8082	8.997394646	<IVER> yeah i'm a democrat and i've never voted for
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s17	s1701a	10	10	6.426735219	6.426735219	we	8082	8.997394646	new uh <VOCNOISE> <SIL> stadiums and we haven't got any
and	d	n	Del	0	CC	m	m	n	eh	nasal	vowel	s17	s1703a	9	9	4.550050556	4.550050556	everything	8082	8.997394646	crime rate is going down and everything <SIL> and so
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s17	s1702a	6	6	5.3605219	5.3605219	of	8082	8.997394646	i took my umbrella <SIL> and of course it doesn't
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s17	s1701a	13	13	4.660206426	4.660206426	i	8082	8.997394646	didn't want full time work and i started substituting out
and	d	n	Del	0	CC	m	m	n	ay	nasal	vowel	s17	s1703a	2	2	5.617977528	5.617977528	i	8082	8.997394646	i would <SIL> very <CUTOFF-mu=much> and i <SIL> then in
and	d	n	Del	0	CC	m	m	n	eh	nasal	vowel	s17	s1703a	7	7	3.697834126	3.697834126	effect	8082	8.997394646	and the law of cause and effect <SIL> and if
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s17	s1702b	1	1	7.299270073	7.299270073	<VOCNOISE>	8082	8.997394646	the <SIL> and then <SIL> and <VOCNOISE> another thing that's
and	d	en	Del	0	CC	and	and	n	w	nasal	/w/	s17	s1701a	10	9	3.572704537	3.215434084	we	8082	8.997394646	<SIL> <VOCNOISE> we weren't ready and we didn't change fast
and	d	n	Del	0	CC	m	m	n	w	nasal	/w/	s17	s1703a	7	7	3.455083909	3.455083909	what	8082	8.997394646	<SIL> um <VOCNOISE> their guilt and what they've done and
and	d	n	Del	0	CC	and	and	n	p	nasal	stop	s17	s1703b	3	3	2.892960463	2.892960463	plus	8082	8.997394646	and you have <LAUGH-to_explain_everything_in_life_to_them_in_four_or_five_days> <SIL> and plus we <SIL> uh
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s17	s1701b	6	6	4.285714286	4.285714286	it	8082	8.997394646	the downtown area <SIL> <VOCNOISE> and it is really neat
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s17	s1702a	9	9	5.882352941	5.882352941	uh	8082	8.997394646	in california for three months and uh <SIL> and uh
and	d	n	Del	0	CC	m	m	n	w	nasal	/w/	s17	s1703a	3	3	2.164502165	2.164502165	worked	8082	8.997394646	<SIL> be educated and <SIL> and worked with <SIL> i
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s17	s1703b	1	1	10.94978429	10.94978429	<VOCNOISE>	8082	8.997394646	early in the morning <SIL> and <VOCNOISE> uh spend six
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s17	s1702b	4	4	5.194805195	5.194805195	i	8082	8.997394646	<SIL> children just are <CUTOFF-su=so> and i mean it's <SIL>
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s17	s1702b	13	12	5.214078011	4.812995087	watch	8082	8.997394646	<SIL> disney i usually go and watch it yknow at
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s17	s1702a	1	1	8.849557522	8.849557522	<SIL>	8082	8.997394646	incredibly beautiful <SIL> um <SIL> and <SIL> everybody is more
and	d	n	Del	0	CC	m	m	n	hh	nasal	/h/	s17	s1703a	8	8	3.900536324	3.900536324	how	8082	8.997394646	individual people <SIL> persons have and how their lives go
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s17	s1701a	2	2	1.568129339	1.568129339	uh	8082	8.997394646	especially the younger people <VOCNOISE> and uh <SIL> <VOCNOISE> we
and	d	n	Del	0	CC	and	and	n	k	nasal	stop	s17	s1702a	7	7	3.733333333	3.733333333	coleman	8082	8.997394646	the village and <VOCNOISE> <SIL> and coleman and teater both
and	d	n	Del	0	CC	m	m	n	S	nasal	pause	s17	s1703a	7	6	3.298774741	2.827521206	<SIL>	8082	8.997394646	and all my family and and <SIL> and all <SIL>
and	d	d	Ret	1	CC	m	m	n	S	nasal	pause	s17	s1703a	1	1	2.898550725	2.898550725	<SIL>	8082	8.997394646	<SIL> incredibly <SIL> idealistic <SIL> and <SIL> incredibly searching for
and	d	d	Ret	1	CC	m	m	n	ah	nasal	vowel	s17	s1703a	2	2	4.454342984	4.454342984	uh	8082	8.997394646	them work that off <SIL> and uh <SIL> face it
and	d	en	Del	0	CC	and	and	n	aa	nasal	vowel	s17	s1702a	12	12	3.673094582	3.673094582	october's	8082	8.997394646	<SIL> july <SIL> august september and october's just gorgeous <SIL>
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s17	s1703b	12	12	4.479283315	4.479283315	meditating	8082	8.997394646	<SIL> metaphysics <SIL> and studying and meditating we had no
and	d	en	Del	0	CC	and	and	n	w	nasal	/w/	s17	s1703b	12	12	3.768844221	3.768844221	wonder	8082	8.997394646	and i'll wonder and wonder and wonder about this <IVER>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s17	s1702a	12	12	5.102040816	5.102040816	i	8082	8.997394646	<SIL> oh i'm from oregon and i always think it's
