Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
acknowledged	d	d	Ret	1	VBD	past	past	jh	ih	sibilant	vowel	s34	s3402b	14	13	6.773795861	6.2899533	it	1	0	affair the press never even acknowledged it even if they
against	t	t	Ret	1	IN	m	m	s	ih	sibilant	vowel	s34	s3402a	6	6	2.751348275	2.751348275	it	33	3.496507561	myself <SIL> but i'm not against it <SIL> and if
against	t	t	Ret	1	IN	m	m	s	p	sibilant	stop	s34	s3403b	12	11	7.041522095	6.454728587	probably	33	3.496507561	<VOCNOISE-se-seem> <SIL> and this is against probably of the image
almost	t	t	Ret	1	RB	m	m	s	ah	sibilant	vowel	s34	s3401b	12	11	6.726551661	6.16600569	afraid	79	4.369447852	direction and it's like they're almost afraid to take a
almost	t	s	Del	0	RB	m	m	s	hh	sibilant	/h/	s34	s3401b	12	11	7.879801508	7.223151382	had	79	4.369447852	<CUTOFF-hae=have> it seemed like they almost had the feeling they're
almost	t	t	Ret	1	RB	m	m	s	eh	sibilant	vowel	s34	s3402b	12	12	5.661653901	5.661653901	everyday	79	4.369447852	you <SIL> there's these stories almost everyday you hear them
almost	t	t	Ret	1	RB	m	m	s	ey	sibilant	vowel	s34	s3403b	13	12	6.798647592	6.2756747	a	79	4.369447852	well first the job is almost a different job every
amount	t	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s34	s3403b	8	8	8.08148562	8.08148562	of	30	3.401197382	<VOCNOISE> wait right <UNKNOWN> the amount of money that is
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s34	s3403a	12	12	4.224200869	4.224200869	i	8082	8.997394646	<CUTOFF-campai=campaign> two debates a week and i just can't imagine
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s34	s3402a	9	9	3.082558099	3.082558099	he	8082	8.997394646	so he learned it wrong and he got marks off
and	d	aen	Del	0	CC	and	and	n	ih	nasal	vowel	s34	s3403b	5	4	4.582522991	3.666018392	it's	8082	8.997394646	<VOCNOISE> in your computer <VOCNOISE> and it's like it was
and	d	ehn	Del	0	CC	and	and	n	w	nasal	/w/	s34	s3401a	5	5	4.144497061	4.144497061	we	8082	8.997394646	<CUTOFF-th=the?> well they yeah <VOCNOISE> and we do that for
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s34	s3401a	11	11	4.342229245	4.342229245	i	8082	8.997394646	but it's it's basic information and i and <VOCNOISE> we
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s34	s3403a	5	5	3.64575776	3.64575776	<SIL>	8082	8.997394646	hoped that it would drop and <SIL> i mean what
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s34	s3401b	11	10	7.43497439	6.759067627	seeing	8082	8.997394646	<VOCNOISE> just going out there and seeing what they can
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s34	s3401a	7	7	4.206750994	4.206750994	it's	8082	8.997394646	don't have in their system and it's <SIL> so i'm
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s34	s3403a	5	5	6.131944734	6.131944734	i	8082	8.997394646	<VOCNOISE> overall <SIL> uh <VOCNOISE> and i and i don't
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s34	s3403b	5	5	7.813012729	7.813012729	it's	8082	8.997394646	all settled now <VOCNOISE> <NOISE> and it's just sort of
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s34	s3403a	9	9	4.76954613	4.76954613	<VOCNOISE>	8082	8.997394646	<VOCNOISE> the monica lewinsky stuff and <VOCNOISE> every day there
and	d	eh	Del	0	CC	and	and	n	m	nasal	/m/	s34	s3402b	8	8	8.168116167	8.168116167	more	8082	8.997394646	<IVER> and as <VOCNOISE> more and more people are getting
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s34	s3403b	3	3	4.704155651	4.704155651	<CUTOFF-librarian=librarians	8082	8.997394646	<VOCNOISE> uh <SIL> ya know and <CUTOFF-librarian=librarians libraries like <SIL>
and	d	d	Ret	1	CC	and	and	n	hh	nasal	/h/	s34	s3403b	7	6	5.829582968	4.996785401	here	8082	8.997394646	<VOCNOISE> uh went to went and here at <SIL> o
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s34	s3403b	11	13	4.31263972	5.096756032	millions	8082	8.997394646	<VOCNOISE> uh ya know millions and millions have been spent
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s34	s3402a	5	5	6.67472974	6.67472974	i	8082	8.997394646	<VOCNOISE> um <SIL> <VOCNOISE> <SIL> and i think at that
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s34	s3403b	4	4	3.625043614	3.625043614	it's	8082	8.997394646	i have <VOCNOISE> stayed there and it's <VOCNOISE> grown a
and	d	n	Del	0	CC	and	and	n	k	nasal	stop	s34	s3403b	14	14	5.114233716	5.114233716	call	8082	8.997394646	<VOCNOISE> ya know subject terminology and call numbers and <SIL>
and	d	eh	Del	0	CC	and	and	n	s	nasal	sibilant	s34	s3401b	11	11	6.754636597	6.754636597	spending	8082	8.997394646	i like going some place and spending a week and
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s34	s3401b	3	3	3.999381429	3.999381429	<NOISE>	8082	8.997394646	<IVER> yeah <IVER> no no and <NOISE> <NOISE-whoop> <NOISE> too
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s34	s3401a	6	6	4.585438177	4.585438177	your	8082	8.997394646	<IVER> yeah <SIL> yes <IVER> and your display might be
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s34	s3401b	8	8	6.014861218	6.014861218	a	8082	8.997394646	<IVER> yeah and <SIL> uh and a lot of performing
and	d	ahn	Del	0	CC	and	and	n	w	nasal	/w/	s34	s3401a	9	9	6.830305611	6.830305611	what	8082	8.997394646	could access <VOCNOISE> any system and what they could do
and	d	n	Del	0	CC	and	and	n	g	nasal	stop	s34	s3402a	8	8	6.688773062	6.688773062	get	8082	8.997394646	a <HES-UNKNOWN> <VOCNOISE> know go and get something dealt with
and	d	en	Del	0	CC	and	and	n	n	nasal	/n/	s34	s3401a	12	12	7.981663458	7.981663458	know	8082	8.997394646	want somebody to stop it and know about it but
and	d	ay	Del	0	CC	and	and	n	y	nasal	/y/	s34	s3403a	6	6	4.863947288	4.863947288	you	8082	8.997394646	<IVER> you're much bigger <VOCNOISE> and you can control the
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s34	s3401b	6	5	6.270876794	5.225730662	ya	8082	8.997394646	<LAUGH-want> <LAUGH-at> <LAUGH-least> <SIL> <CUTOFF-die=diapers> and ya know diapers <SIL>
