Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
abandoned	d	n	Del	0	JJ	past	past	n	w	nasal	/w/	s06	s0602a	10	10	5.50037155	5.50037155	warehouses	1	0	<VOCNOISE> <IVER> <VOCNOISE> downtown <VOCNOISE> abandoned warehouses that get rented
addict	t	t	Ret	1	NN	m	m	k	f	stop	fricative	s06	s0602a	10	11	5.106652436	5.61731768	for	1	0	guy that was a cocaine addict for a while <IVER>
advertisement	t	t	Ret	1	NN	m	m	n	sh	nasal	sibilant	s06	s0603a	10	10	4.693819788	4.693819788	showing	3	1.098612289	the ecstasy was <VOCNOISE> an advertisement showing what you could
advertisement	t	tq	Glot	1	NN	m	m	n	f	nasal	fricative	s06	s0602a	9	9	4.975237139	4.975237139	for	3	1.098612289	of <IVER> it's like an advertisement for it <VOCNOISE> <IVER>
affect	t	t	Ret	1	VB	m	m	k	m	stop	/m/	s06	s0602a	14	14	5.882249137	5.882249137	my	3	1.098612289	program <IVER> that would probably affect my decision a little
almost	t	t	Ret	1	RB	m	m	s	aa	sibilant	vowel	s06	s0601a	7	7	3.115859681	3.115859681	all	79	4.369447852	to class wrestling sleep <IVER> almost all the parents did
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s06	s0602b	6	4	7.227609468	4.818406312	i'm	8082	8.997394646	<SIL> <IVER> yeah <VOCNOISE> <IVER> and i'm trying to work
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s06	s0601a	10	9	6.475320933	5.82778884	a	8082	8.997394646	so you'd lose about two and a half pounds in
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s06	s0602a	6	6	3.683379181	3.683379181	<EXT-then>	8082	8.997394646	until they saw that movie and <EXT-then> <SIL> it was
and	d	n	Del	0	CC	and	and	n	f	nasal	fricative	s06	s0602b	17	17	5.526526841	5.526526841	friday	8082	8.997394646	<VOCNOISE> white water rafting thursday and friday skydiving saturday move
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s06	s0601b	10	10	6.507290117	6.507290117	i'd	8082	8.997394646	a bible there with me and i'd look it up
and	d	nx	Del	0	CC	and	and	n	eh	nasal	vowel	s06	s0601a	13	13	5.15443684	5.15443684	everyone's	8082	8.997394646	a big mix of people and everyone's doing their own
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s06	s0602a	1	1	8.572653236	8.572653236	<SIL>	8082	8.997394646	deal out of it <SIL> and <SIL> pretty much <SIL>
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s06	s0602b	6	7	6.354357077	7.41341659	she	8082	8.997394646	a party <VOCNOISE> <SIL> <VOCNOISE> and she was talking in
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s06	s0602b	9	9	6.082482518	6.082482518	look	8082	8.997394646	don't have time to go and look at the stamps
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s06	s0601a	6	6	3.504601249	3.504601249	<SIL>	8082	8.997394646	after that i quit wrestling and <SIL> i just kind
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s06	s0601a	13	13	1.096934591	1.096934591	other	8082	8.997394646	<SIL> and very few asian and other ethnicities <IVER> yeah
and	d	en	Del	0	CC	and	and	n	sh	nasal	sibilant	s06	s0602b	12	12	5.283557525	5.283557525	she'd	8082	8.997394646	on my ceramics one night and she'd just gotten back
and	d	n	Del	0	CC	and	and	n	p	nasal	stop	s06	s0601a	11	11	1.338598976	1.338598976	passing	8082	8.997394646	<SIL> just puking up blood and passing out a lot
and	d	n	Del	0	CC	and	and	n	ow	nasal	vowel	s06	s0602a	13	13	5.13793173	5.13793173	over	8082	8.997394646	be the same thing over and over and over again
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s06	s0601b	5	5	5.601920787	5.601920787	<VOCNOISE>	8082	8.997394646	and i'd look it up and <VOCNOISE> it wouldn't <SIL>
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s06	s0601b	7	7	0.848578758	0.848578758	have	8082	8.997394646	party animal <IVER> go out and have fun person <IVER>
and	d	em	Del	0	CC	and	and	n	m	nasal	/m/	s06	s0603a	8	8	5.633802817	5.633802817	more	8082	8.997394646	they'll start <SIL> getting more and more into it <SIL>
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s06	s0602b	1	1	4.040926504	4.040926504	<VOCNOISE>	8082	8.997394646	good at <VOCNOISE> <IVER> <SIL> and <VOCNOISE> <SIL> <VOCNOISE> they
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s06	s0601a	6	6	5.006048976	5.006048976	i	8082	8.997394646	as a night assistant <SIL> and i have a girlfriend
and	d	en	Del	0	CC	and	and	n	p	nasal	stop	s06	s0601a	10	10	4.678791599	4.678791599	party	8082	8.997394646	school <VOCNOISE> they'd go out and party outside of school
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s06	s0602b	12	12	5.532689666	5.532689666	everything	8082	8.997394646	because they always dress up and everything when they go
and	d	d	Ret	1	CC	and	and	n	p	nasal	stop	s06	s0601b	10	10	4.073454155	4.073454155	pretty	8082	8.997394646	beliefs so i stand there and pretty much spar with
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s06	s0601b	1	1	1.448305627	1.448305627	<VOCNOISE>	8082	8.997394646	going to <EXT-hell> <IVER> <VOCNOISE> and <VOCNOISE> pretty much stuff
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s06	s0601b	1	1	0.736557639	0.736557639	<VOCNOISE>	8082	8.997394646	media got into it <SIL> and <VOCNOISE> <SIL> um <VOCNOISE>
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s06	s0602b	1	1	3.233493822	3.233493822	<VOCNOISE>	8082	8.997394646	i could <VOCNOISE> <IVER> <VOCNOISE> and <VOCNOISE> she'd sit <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s06	s0602a	1	1	3.819884792	3.819884792	<SIL>	8082	8.997394646	street <SIL> big huge <EXT-guns and <SIL> they're one of
and	d	ehn	Del	0	CC	and	and	n	hh	nasal	/h/	s06	s0601b	5	5	5.067458001	5.067458001	he'd	8082	8.997394646	much stuff like <EXT-that> <SIL> and he'd try to quote
and	d	en	Del	0	CC	and	and	n	ah	nasal	vowel	s06	s0602b	8	8	5.409071148	5.409071148	opinions	8082	8.997394646	<VOCNOISE> you get <SIL> thoughts and opinions from people <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s06	s0602a	1	1	7.844552351	7.844552351	<SIL>	8082	8.997394646	for a while <IVER> <VOCNOISE> and <SIL> he couldn't have
and	d	d	Ret	1	CC	and	and	n	v	nasal	fricative	s06	s0601a	7	7	3.647714186	3.647714186	very	8082	8.997394646	it was mostly caucasian <SIL> and very few asian and
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s06	s0603a	5	6	3.030187332	3.636224799	<VOCNOISE>	8082	8.997394646	notice it in their life and <VOCNOISE> once they start
and	d	en	Del	0	CC	and	and	n	m	nasal	/m/	s06	s0602b	11	11	5.513439008	5.513439008	my	8082	8.997394646	and we watched a movie and my roommate that she
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s06	s0601a	6	6	2.08110193	2.08110193	stuff	8082	8.997394646	racial slurs on their desks and stuff <SIL> but <SIL>
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s06	s0602b	2	2	3.452490281	3.452490281	um	8082	8.997394646	doors down <VOCNOISE> <SIL> <VOCNOISE> and um <VOCNOISE> <SIL> <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s06	s0602a	1	1	0.606424828	0.606424828	<SIL>	8082	8.997394646	economy's <SIL> doing really <LAUGH-well> and <SIL> foreign relations <SIL>
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s06	s0602b	5	5	3.679590123	3.679590123	we	8082	8.997394646	with <VOCNOISE> my roommate <IVER> and we went back to
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s06	s0602a	9	9	4.998708667	4.998708667	he	8082	8.997394646	otherwise he'd get the shakes and he took all kinds
and	d	en	Del	0	CC	and	and	n	p	nasal	stop	s06	s0602b	13	12	4.894489859	4.517990639	paranoid	8082	8.997394646	because the girls are afraid and paranoid of getting caught
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s06	s0602b	4	4	2.144357044	2.144357044	it's	8082	8.997394646	world and <VOCNOISE> <IVER> <VOCNOISE> and it's not just <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s06	s0602a	3	3	2.990737685	2.990737685	i	8082	8.997394646	bunch of teenage ravers <IVER> and i mean <SIL> i
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s06	s0602a	1	1	0.77181695	0.77181695	<SIL>	8082	8.997394646	speak a couple <EXT-times> <SIL> and <SIL> i don't know
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s06	s0601a	8	8	2.701633914	2.701633914	<SIL>	8082	8.997394646	roommate actually had that teacher and <SIL> none of the
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s06	s0602b	3	3	6.208904811	6.208904811	my	8082	8.997394646	last fall <IVER> <VOCNOISE> me and my <CUTOFF-f=friends> <SIL> two
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s06	s0601b	1	1	2.104005184	2.104005184	<SIL>	8082	8.997394646	with my friend <IVER> <SIL> and <SIL> we were staying
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s06	s0602b	7	7	3.257621555	3.257621555	<IVER>	8082	8.997394646	the stamps on everyone's hands and <IVER> check their i
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s06	s0602b	11	11	5.053679262	5.053679262	something	8082	8.997394646	something that they would've supported and something that <SIL> i
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s06	s0602b	6	7	4.813554971	5.615814133	<VOCNOISE>	8082	8.997394646	from all across the world and <VOCNOISE> <IVER> <VOCNOISE> and
and	d	d	Ret	1	CC	and	and	n	eh	nasal	vowel	s06	s0601b	7	7	6.98469653	6.98469653	everyone	8082	8.997394646	towards black <VOCNOISE-people> <IVER> <IVER> and everyone would be all
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s06	s0602b	17	17	7.29103987	7.29103987	skydiving	8082	8.997394646	went skydiving white water rafting and skydiving again right before
and	d	en	Del	0	CC	and	and	n	n	nasal	/n/	s06	s0601a	10	10	3.35714444	3.35714444	none	8082	8.997394646	friends in classes of hers and none of them wrote
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s06	s0601b	10	9	5.752803197	5.177522877	a	8082	8.997394646	um <VOCNOISE> i'm a lutheran and a lot of what
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s06	s0602b	11	10	4.601459248	4.183144771	we	8082	8.997394646	went back to our room and we watched a movie
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s06	s0601b	12	11	5.589574326	5.123776465	his	8082	8.997394646	were staying at his grandpa's and his grandpa would sit
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s06	s0601a	5	5	2.662985356	2.662985356	<SIL>	8082	8.997394646	three pairs of sweat suits and <SIL> vinyl jump suit
and	d	d	Ret	1	CC	and	and	n	eh	nasal	vowel	s06	s0601a	8	8	7.06738754	7.06738754	everyone	8082	8.997394646	when we were wrestling <EXT-varisty> and everyone just figured it
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s06	s0601b	11	11	5.733837355	5.733837355	i'd	8082	8.997394646	try to quote the bible and i'd have a bible
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s06	s0601a	8	8	3.668600631	3.668600631	<SIL>	8082	8.997394646	people are really narrow minded and <SIL> work on really
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s06	s0602a	8	8	4.487726069	4.487726069	use	8082	8.997394646	raves every now and then and use it <VOCNOISE> <IVER>
and	d	n	Del	0	CC	and	and	n	ow	nasal	vowel	s06	s0602a	14	14	6.432221386	6.432221386	over	8082	8.997394646	same thing over and over and over again until he
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s06	s0602b	10	10	4.307589456	4.307589456	everyday	8082	8.997394646	when you start drinking alone and everyday <VOCNOISE> <IVER> <SIL>
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s06	s0602b	7	6	4.581358713	3.926878897	<VOCNOISE>	8082	8.997394646	people all over the country and <VOCNOISE> <SIL> i mean
and	d	d	Ret	1	CC	and	and	n	hh	nasal	/h/	s06	s0602a	7	7	5.914799843	5.914799843	he	8082	8.997394646	thirty four years old <IVER> and he was the assistant
apartment	t	t	Ret	1	NN	m	m	n	U	nasal	null	s06	s0602b	7	7	3.486877138	3.486877138	<VOCNOISE>	24	3.17805383	i'm <VOCNOISE> living in an apartment <VOCNOISE> <IVER> <VOCNOISE> um-hum
