Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
adjustment	t	tq	Glot	1	NN	m	m	n	S	nasal	pause	s20	s2001b	5	3	1.260398286	0.756238972	<IVER>	2	0.693147181	it difficult <SIL> it's an adjustment <IVER> i did have
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s20	s2003a	9	9	3.850796195	3.850796195	she'd	8082	8.997394646	<CUTOFF-f=front> up to front door and she'd fix them food
and	d	nx	Del	0	CC	and	and	n	ah	nasal	vowel	s20	s2004a	5	5	3.825554705	3.825554705	of	8082	8.997394646	<IVER> right <SIL> <VOCNOISE> <IVER> and of course i think
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2004a	10	10	0.662104239	0.662104239	i	8082	8.997394646	control <SIL> <VOCNOISE> so i and i felt comfortable that
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001a	11	11	6.260671599	6.260671599	i	8082	8.997394646	<VOCNOISE> you <SIL> do it and i do tomatoes anyhow
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2002b	15	14	8.061200635	7.52378726	i	8082	8.997394646	a daughter in tulsa oklahoma and i have a daughter
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s20	s2002b	9	9	6.545454545	6.545454545	a	8082	8.997394646	a lot of <VOCNOISE> grandchildren and a lot of children
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003b	5	5	6.366442228	6.366442228	i	8082	8.997394646	a youth group <VOCNOISE> <SIL> and i think that that
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001a	12	10	9.1391597	7.615966417	i	8082	8.997394646	and usually they're so big and i tell you i
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s20	s2001a	8	7	3.177124702	2.779984114	everything	8082	8.997394646	<SIL> <VOCNOISE> most times <NOISE> and everything being chilled just
and	d	n	Del	0	CC	and	and	n	E	nasal	null	s20	s2003a	6	6	3.956778786	3.956778786	{E_TRANS}	8082	8.997394646	active through the sunday school and
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s20	s2003b	15	15	4.15282392	4.15282392	yeah	8082	8.997394646	in a catholic prep school and yeah kindergarten and preschool
and	d	nx	Del	0	CC	and	and	n	ah	nasal	vowel	s20	s2003b	8	8	5.131724965	5.131724965	uh	8082	8.997394646	<SIL> and they live together and uh <SIL> i take
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2002b	2	2	1.895174129	1.895174129	um	8082	8.997394646	<SIL> her selflessness <VOCNOISE> <SIL> and um <SIL>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2004a	4	4	6.000042	6.000042	i	8082	8.997394646	and fourth child <VOCNOISE> <SIL> and i thought it <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s20	s2001a	10	9	3.717360184	3.345624165	so	8082	8.997394646	flair <VOCNOISE> for interior design and so that <SIL> yknow
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s20	s2003a	9	9	3.935202088	3.935202088	so	8082	8.997394646	and she'd fix them food and so she she was
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2003b	5	5	1.31570603	1.31570603	<IVER>	8082	8.997394646	and she's very <SIL> conscientious and <IVER> no not really
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s20	s2001a	15	13	9.026623122	7.823073373	usually	8082	8.997394646	<VOCNOISE> cucumber the other day and usually they're so big
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2003b	6	6	1.03212471	1.03212471	<IVER>	8082	8.997394646	<SIL> through the woman's group and <IVER> <VOCNOISE> not really
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003b	6	6	5.405405405	5.405405405	i	8082	8.997394646	<SIL> uh <IVER> well <IVER> and i don't agree with
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001b	8	8	5.625879044	5.625879044	i	8082	8.997394646	<SIL> yeah <SIL> really and and i mean i have
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2002b	6	6	3.522156123	3.522156123	<SIL>	8082	8.997394646	around the same age yknow and <SIL> going to college
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s20	s2003b	10	10	4	4	it	8082	8.997394646	had had a church bus and it had broken down
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s20	s2002b	12	12	4.426410918	4.426410918	a	8082	8.997394646	have a son in sacramento and a son uh in
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2002b	8	8	5.904059041	5.904059041	i	8082	8.997394646	<VOCNOISE> <SIL> that's good though and i hope and i
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003a	3	3	7.075471698	7.075471698	i	8082	8.997394646	<VOCNOISE> <SIL> um <SIL> <SIL> and i think <CUTOFF-w=we?> i
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2004a	1	1	0.123258967	0.123258967	<IVER>	8082	8.997394646	to life too <VOCNOISE> <SIL> and <IVER> hum <IVER> it's
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2001a	6	6	2.068965517	2.068965517	<SIL>	8082	8.997394646	being chilled just nicely chilled and <SIL> all that sort
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2002b	2	2	2.228705278	2.228705278	uh	8082	8.997394646	boy <SIL> second <CUTOFF-y=?> <SIL> and uh <VOCNOISE> <SIL> that's
and	d	n	Del	0	CC	and	and	n	k	nasal	stop	s20	s2003b	9	9	5.369925197	5.369925197	content	8082	8.997394646	i'm <SIL> i'm very happy and content with <CUTOFF-he=her> <SIL>
and	d	d	Ret	1	CC	and	and	n	l	nasal	/l/	s20	s2001b	5	5	2.723311547	2.723311547	like	8082	8.997394646	of giving <SIL> away <SIL> and like good will they
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s20	s2001a	6	5	7.371007371	6.142506143	you	8082	8.997394646	type of thing <IVER> uh and you know i don't
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s20	s2003b	9	9	3.834682573	3.834682573	she's	8082	8.997394646	me she's very good girl and she's very <SIL> conscientious
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2001b	2	2	4.918935936	4.918935936	um	8082	8.997394646	the homeless families foundation <SIL> and um <SIL> other than
and	d	ayn	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003b	11	10	5.243088656	4.766444233	i	8082	8.997394646	i <SIL> thought about that and i noticed how many
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2002b	9	9	5.122367672	5.122367672	i	8082	8.997394646	good though and i hope and i know my son
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s20	s2001b	14	13	4.437995966	4.120996254	yknow	8082	8.997394646	i just do housewifey things and yknow after being it's
and	d	em	Del	0	CC	and	and	n	w	nasal	/w/	s20	s2003b	7	7	5.999931429	5.999931429	wine	8082	8.997394646	consecration uh of the bread and wine that <SIL> that
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003b	6	6	5.494500463	5.494500463	i	8082	8.997394646	it of course <VOCNOISE> <SIL> and i would prefer that
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s20	s2001b	11	11	4.376708906	4.376708906	what	8082	8.997394646	it's the swan cleaners project and what we do we
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2001b	8	7	4.248539565	3.717472119	<SIL>	8082	8.997394646	i'm adjusting to being home and <SIL> not being so
and	d	nx	Del	0	CC	and	and	n	hh	nasal	/h/	s20	s2003b	8	8	4.040406081	4.040406081	her	8082	8.997394646	julie the tulsan <SIL> she and her husband both baptists
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003b	9	8	4.610655738	4.098360656	i	8082	8.997394646	get <SIL> people to church and i met these two
and	d	en	Del	0	CC	m	m	n	ay	nasal	vowel	s20	s2002a	6	6	3.800537649	3.800537649	i	8082	8.997394646	and two sons m <CUTOFF-ma=my> and i heard my daughters
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003b	5	5	5.446623094	5.446623094	i	8082	8.997394646	of sunday but <VOCNOISE> <SIL> and i don't do it
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s20	s2003b	11	11	4.511308415	4.511308415	it's	8082	8.997394646	and yeah kindergarten and preschool and it's a <VOCNOISE> <SIL>
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2003a	7	7	2.331002331	2.331002331	um	8082	8.997394646	envelops them with her kindness and um <SIL> probably has
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s20	s2004a	5	5	5.514156494	5.514156494	uh	8082	8.997394646	best you can do <SIL> and uh i think that's
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2003a	3	3	2.321981424	2.321981424	<SIL>	8082	8.997394646	see that <SIL> you care and <SIL> they <SIL> learn
and	d	en	Del	0	CC	and	and	n	f	nasal	fricative	s20	s2004a	9	9	4.029840521	4.029840521	fourth	8082	8.997394646	partem depression with my third and fourth child <VOCNOISE> <SIL>
and	d	n	Del	0	CC	and	and	n	ae	nasal	vowel	s20	s2001b	7	7	6.003430532	6.003430532	and	8082	8.997394646	so <SIL> yeah <SIL> really and and i mean i
and	d	n	Del	0	CC	and	and	n	p	nasal	stop	s20	s2003b	13	14	4.492099089	4.837645173	preschool	8082	8.997394646	prep school and yeah kindergarten and preschool and it's a
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001b	7	7	4.377736085	4.377736085	i	8082	8.997394646	in charge of that <SIL> and i do some volunteer
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s20	s2001a	5	5	6.289308176	6.289308176	now	8082	8.997394646	really what's hard <IVER-about_the_winter_time> <IVER> and now they have the
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2001b	7	6	5.090909091	4.363636364	uh	8082	8.997394646	as a receptionist <VOCNOISE> <SIL> and uh answering the phone
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001a	8	8	4.624277457	4.624277457	i	8082	8.997394646	had um <SIL> my husband and i had just some
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s20	s2001b	14	14	4.260499087	4.260499087	salvation	8082	8.997394646	like good will they resell and salvation army they resell
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2004a	2	2	2.560819462	2.560819462	um	8082	8.997394646	became so personal <VOCNOISE> <SIL> and um <SIL> it was
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2004a	9	9	5.160550459	5.160550459	i	8082	8.997394646	so many i mean janet and i both <SIL> know
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s20	s2003b	6	6	4.870125917	4.870125917	uh	8082	8.997394646	before she married <VOCNOISE> <SIL> and uh got involved in
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2003a	6	6	3.346346905	3.346346905	i	8082	8.997394646	better to give <VOCNOISE> <SIL> and i sometimes try to
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001b	11	11	4.49146601	4.49146601	i	8082	8.997394646	of tasks office type tasks and i really liked it
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s20	s2001b	10	10	5.083884087	5.083884087	i	8082	8.997394646	me to go full time and i just didn't feel
and	d	d	Ret	1	CC	and	and	n	s	nasal	sibilant	s20	s2003b	15	16	4.495055439	4.794725802	so	8082	8.997394646	very influential on her decision and so she was married
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s20	s2004a	9	9	3.057065217	3.057065217	what	8082	8.997394646	felt was a clear conscience and what i did <SIL>
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s20	s2004a	6	6	4.8	4.8	most	8082	8.997394646	stand by the church and and most <SIL> most of
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s20	s2001a	7	7	3.448275862	3.448275862	<SIL>	8082	8.997394646	i do look at recipes and <SIL> enjoy eating the
and	d	n	Del	0	CC	and	and	n	ae	nasal	vowel	s20	s2004a	7	7	4.827586207	4.827586207	and	8082	8.997394646	would stand by the church and and most <SIL> most
and	d	ng	Del	0	CC	and	and	n	g	nasal	stop	s20	s2001a	12	14	4.544833074	5.302305253	garlic	8082	8.997394646	vinegar dressing with olive oil and garlic it's just a
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s20	s2003a	1	1	9.345794393	9.345794393	<EXCLUDE-then>	8082	8.997394646	than his brother is <VOCNOISE> and <EXCLUDE-then> i always have
