Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
abhorrent	t	tq	Glot	1	JJ	m	m	n	s	nasal	sibilant	s03	s0302b	11	11	3.096483324	3.096483324	such	2	0.693147181	and that to me is abhorrent such a such an
abhorrent	t	t	Ret	1	NN	m	m	n	w	nasal	/w/	s03	s0302b	5	5	4.215851602	4.215851602	when	2	0.693147181	<CUTOFF-i=it's> <CUTOFF-i=it's> <VOCNOISE> it's <SIL> abhorrent when i <VOCNOISE> hear
accused	d	z	Del	0	VBN	past	past	z	f	sibilant	fricative	s03	s0305a	10	10	4.737564958	4.737564958	for	2	0.693147181	somebody <VOCNOISE> and then be accused for going through the
act	t	t	Ret	1	NN	m	m	k	ih	stop	vowel	s03	s0304a	8	8	2.497483785	2.497483785	if	9	2.197224577	try to clean up the act if you will <VOCNOISE>
almost	t	z	Del	0	RB	m	m	s	ey	sibilant	vowel	s03	s0302a	14	13	6.51465798	6.049325268	a	79	4.369447852	zero over here and we're almost a hundred percent over
almost	t	s	Del	0	RB	m	m	s	ey	sibilant	vowel	s03	s0301a	12	12	4.827062443	4.827062443	a	79	4.369447852	influence that uh it it's almost a forgone conclusion <VOCNOISE>
almost	t	s	Del	0	RB	m	m	s	hh	sibilant	/h/	s03	s0305a	12	12	4.534609272	4.534609272	have	79	4.369447852	runs through red light you almost have to hit somebody
almost	t	t	Ret	1	RB	m	m	s	eh	sibilant	vowel	s03	s0303b	12	11	6.381519121	5.849725861	everything	79	4.369447852	to family <SIL> to family almost everything has got to
almost	t	sh	Del	0	RB	m	m	s	n	sibilant	/n/	s03	s0303b	13	13	4.417261298	4.417261298	nobody	79	4.369447852	<IVER> um-hum <SIL> yeah there's almost nobody anymore that's willing
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s03	s0305b	9	9	2.801328826	2.801328826	she	8082	8.997394646	break a twig uh off and she would smack me
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s03	s0306a	8	8	6.432859044	6.432859044	<VOCNOISE>	8082	8.997394646	{B_TRANS} city council of dayton and <VOCNOISE> had <VOCNOISE> highlighted
