Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
account	t	tq	Glot	1	NN	m	m	n	b	nasal	stop	s26	s2603a	21	21	7.536295337	7.536295337	because	5	1.609437912	to take the individuality into account because not everybody likes
adjustment	t	n	Del	0	NN	m	m	n	f	nasal	fricative	s26	s2601b	10	9	5.04967109	4.544703981	for	2	0.693147181	so <VOCNOISE> it's been an adjustment for him but he
amazed	d	z	Del	0	VBD	past	past	z	s	sibilant	sibilant	s26	s2602b	8	8	5.025138254	5.025138254	sometimes	2	0.693147181	out things and <VOCNOISE> i'm amazed sometimes at what he
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2603b	5	5	4.210423493	4.210423493	he	8082	8.997394646	<VOCNOISE> he's so fair <VOCNOISE> and he said in the
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s26	s2603b	9	9	4.764140631	4.764140631	no	8082	8.997394646	<VOCNOISE> i would say yes and no i've uh i've
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s26	s2602b	9	9	3.958807291	3.958807291	<VOCNOISE>	8082	8.997394646	his own understanding of phonics and <VOCNOISE> yeah <VOCNOISE> i've
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2603b	1	1	1.118144238	1.118144238	<IVER-that's_wonderful>	8082	8.997394646	horizons if you will <VOCNOISE> and <IVER-that's_wonderful> yeah <IVER-so_are_you_parents_near> no
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2601a	5	5	4.088253956	4.088253956	i	8082	8.997394646	<VOCNOISE> north <VOCNOISE> columbus <VOCNOISE> and i like it a
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s26	s2601a	9	9	3.288142083	3.288142083	yknow	8082	8.997394646	<SIL> and nurture and feed and yknow it <SIL> it
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s26	s2602a	1	1	1.77723118	1.77723118	<VOCNOISE>	8082	8.997394646	call it <SIL> whatever <VOCNOISE> and <VOCNOISE> i think <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2603a	5	5	3.305409236	3.305409236	he's	8082	8.997394646	i <EXT-see> where he is and he's <SIL> really messed
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s26	s2603a	9	10	2.839116719	3.154574132	boil	8082	8.997394646	can of soup or something and boil water <VOCNOISE> make
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2602a	5	5	4.878310543	4.878310543	i	8082	8.997394646	minor <SIL> minor thing <VOCNOISE> and i feel like i'm
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s26	s2601b	11	11	5.035325094	5.035325094	some	8082	8.997394646	<VOCNOISE> that they've glamorized it and some of the kids
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s26	s2601a	5	5	2.52311043	2.52311043	<LAUGH>	8082	8.997394646	<VOCNOISE> we breast feed still and <LAUGH> <SIL> you just
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2603b	5	5	2.741327263	2.741327263	it's	8082	8.997394646	<IVER> right um <VOCNOISE> <HES-and> and it's sometimes that <EXT-opens>
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2602b	6	6	4.390956094	4.390956094	he	8082	8.997394646	comes on and <IVER> yeah and he can sound out
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2603b	6	6	3.583122775	3.583122775	it	8082	8.997394646	my husband <IVER> now <VOCNOISE> and it was just taking
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s26	s2603a	14	14	6.824674122	6.824674122	you	8082	8.997394646	<VOCNOISE> yknow people are individuals and you have to take
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2603a	5	5	4.753524976	4.753524976	i	8082	8.997394646	<IVER> yeah <SIL> <LAUGH> <IVER> and i do have a
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2602a	5	5	5.341389573	5.341389573	it	8082	8.997394646	<LAUGH-problems-out> <LAUGH> <VOCNOISE> yeah <IVER> and it stays with you
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s26	s2603b	12	12	4.672207645	4.672207645	you	8082	8.997394646	a child they're so innocent and you can't help but
and	d	n	Del	0	CC	and	and	n	p	nasal	stop	s26	s2601b	8	8	5.497545003	5.497545003	plus	8082	8.997394646	i say just <SIL> and and plus with the internet
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s26	s2601a	7	7	4.387628142	4.387628142	um	8082	8.997394646	a five year old <VOCNOISE> and um my profession is
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2602a	5	5	2.734564069	2.734564069	it's	8082	8.997394646	<LAUGH> <VOCNOISE> <SIL> it is and it's not <SIL> it's
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2602b	6	5	5.887750045	4.906458371	he	8082	8.997394646	<LAUGH> <VOCNOISE> but yeah <SIL> and he loves playing on
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2603b	5	5	4.558417026	4.558417026	he	8082	8.997394646	<LAUGH> so and he <IVER> and he looks uh he
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2603b	9	9	4.667115401	4.667115401	his	8082	8.997394646	nothing i mean his mom and his dad are cool
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s26	s2602b	6	6	3.307304844	3.307304844	<VOCNOISE>	8082	8.997394646	and take care of yourself and <VOCNOISE> but definitely i
and	d	en	Del	0	CC	and	and	n	sh	nasal	sibilant	s26	s2601a	5	5	5.265313902	5.265313902	she	8082	8.997394646	a p h d <VOCNOISE> and she does a lot
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2602a	11	11	4.719296259	4.719296259	home	8082	8.997394646	i would have taken typing and home ec in high
and	d	t	Ret	1	CC	and	and	n	ah	nasal	vowel	s26	s2603b	2	2	2.484904207	2.484904207	uh	8082	8.997394646	dirt <VOCNOISE> his sister <VOCNOISE> and uh <VOCNOISE> so he
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2602b	6	6	3.20855615	3.20855615	<VOCNOISE>	8082	8.997394646	a set schedule right now and <VOCNOISE> i'm just letting
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s26	s2601a	7	7	3.088042746	3.088042746	<SIL>	8082	8.997394646	a very very young age and <SIL> and then <SIL>
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s26	s2601a	6	6	2.4840421	2.4840421	nurture	8082	8.997394646	a way to mother <SIL> and nurture and feed and
and	d	ah	Del	0	CC	and	and	n	w	nasal	/w/	s26	s2602a	10	10	5.283493784	5.283493784	watch	8082	8.997394646	do sit on the couch and watch tv and eat
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s26	s2601a	6	6	2.669417947	2.669417947	<SIL>	8082	8.997394646	able to meet them quicker and <SIL> more effectively i
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s26	s2602a	2	2	3.460393204	3.460393204	<HES-_he>	8082	8.997394646	and write and <VOCNOISE> add and <HES-_he> he yknow he's
and	d	nx	Del	0	CC	and	and	n	iy	nasal	vowel	s26	s2602a	10	10	4.467832056	4.467832056	eat	8082	8.997394646	the couch and watch tv and eat bon bons all
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2601a	5	5	2.5	2.5	<VOCNOISE>	8082	8.997394646	in a sling with you and <VOCNOISE> just being available
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s26	s2602b	6	6	3.217850058	3.217850058	<VOCNOISE>	8082	8.997394646	after working with r n's and <VOCNOISE> we were doing
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s26	s2601a	7	7	4.639131873	4.639131873	a	8082	8.997394646	<SIL> bottle fed baby <SIL> and a baby exposed to
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2601b	10	9	4.904100318	4.413690286	having	8082	8.997394646	the ones that are suffering and having to <VOCNOISE> grow
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2602a	6	6	5.289731837	5.289731837	i	8082	8.997394646	ec in high school <VOCNOISE> and i was too busy
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2602b	5	5	8.072510518	8.072510518	i	8082	8.997394646	educational <SIL> based usually <VOCNOISE> and i let him play
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s26	s2602b	6	6	3.07070765	3.07070765	<LAUGH>	8082	8.997394646	<SIL> doing c d roms and <LAUGH> <VOCNOISE> loves watching
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2601b	9	9	4.323464305	4.323464305	i'll	8082	8.997394646	<SIL> i can do that and i'll be on the
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s26	s2603b	1	1	3.947077584	3.947077584	<SIL>	8082	8.997394646	feel pretty accepted <VOCNOISE> <IVER> and <SIL> yknow <VOCNOISE> just
and	d	n	Del	0	CC	and	and	n	g	nasal	stop	s26	s2602b	12	12	2.734751028	2.734751028	going	8082	8.997394646	and just reading with him and going over things and
and	d	en	Del	0	CC	and	and	n	eh	nasal	vowel	s26	s2601b	11	11	5.260233306	5.260233306	everything	8082	8.997394646	and plus with the internet and everything they <SIL> they
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s26	s2601b	7	7	2.793517921	2.793517921	<VOCNOISE>	8082	8.997394646	from my own moral beliefs and <VOCNOISE> everything but i
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2603a	7	7	3.523563833	3.523563833	<VOCNOISE>	8082	8.997394646	i'm married to my husband and <VOCNOISE> <IVER> <VOCNOISE> my
and	d	n	Del	0	CC	and	and	n	th	nasal	apical	s26	s2601b	7	7	3.972746956	3.972746956	thirteen	8082	8.997394646	and they're like <SIL> twelve and thirteen and they've been
and	d	en	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2601b	5	5	5.5074025	5.5074025	it's	8082	8.997394646	get shot or something <SIL> and it's just like it's
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s26	s2603a	8	8	4.775905556	4.775905556	<VOCNOISE>	8082	8.997394646	they're supposed to or whatever and <VOCNOISE> i know some
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s26	s2601a	9	10	4.330016541	4.81112949	you're	8082	8.997394646	just kind of they ask and you're like yeah well
and	d	en	Del	0	CC	and	and	n	b	nasal	stop	s26	s2601a	7	6	6.431098588	5.512370218	being	8082	8.997394646	just knowing his needs <IVER> and being able to meet
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2601a	9	9	4.591836735	4.591836735	he'll	8082	8.997394646	the bed with these guys and he'll get on the
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2603b	11	11	5.986518361	5.986518361	i	8082	8.997394646	<SIL> weigh him or whatever and i said you don't
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s26	s2603b	7	7	6.787668164	6.787668164	some	8082	8.997394646	<SIL> weird well <VOCNOISE> him and some of his brothers
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s26	s2601a	6	7	3.519111119	4.105629639	<SIL>	8082	8.997394646	go to la leche league and <SIL> that's kind of
and	d	n	Del	0	CC	and	and	n	g	nasal	stop	s26	s2601a	6	5	3.55771021	2.964758509	going	8082	8.997394646	going to college and <VOCNOISE> and going to work and
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2603a	9	9	4.761393353	4.761393353	it	8082	8.997394646	<SIL> yet <IVER> it is and it isn't because i
and	d	d	Ret	1	CC	and	and	n	y	nasal	/y/	s26	s2602a	14	14	4.298395869	4.298395869	yknow	8082	8.997394646	<SIL> yknow even their manuscript and yknow just how they
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2601a	2	2	11.05454867	11.05454867	i	8082	8.997394646	had my second child <VOCNOISE> and i <CUTOFF-ca=can't> <VOCNOISE> it's
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s26	s2601a	2	2	2.447297449	2.447297449	um	8082	8.997394646	baby <LAUGH> <VOCNOISE> um-hum <VOCNOISE> and um <VOCNOISE> i i've
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s26	s2602a	10	9	5.221275025	4.699147522	you're	8082	8.997394646	i mean you're around people and you're around <SIL> children
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2601b	6	6	3.994934423	3.994934423	<VOCNOISE>	8082	8.997394646	like see it wasn't real and <VOCNOISE> i don't think
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s26	s2601a	6	5	3.55771021	2.964758509	<SIL>	8082	8.997394646	<VOCNOISE> and going to work and <SIL> i mean i
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2602a	6	6	3.282270325	3.282270325	<CUTOFF-hi-=his>	8082	8.997394646	because i want his morals and <CUTOFF-hi-=his> yknow <SIL> his
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2602b	5	5	2.686472055	2.686472055	<VOCNOISE>	8082	8.997394646	he makes ships and cars and <VOCNOISE> rockets an <LAUGH>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s26	s2601a	5	5	4.128556648	4.128556648	<VOCNOISE>	8082	8.997394646	he'll get on the floor and <VOCNOISE> he'll sleep on
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s26	s2602a	8	7	3.83961911	3.359666721	he's	8082	8.997394646	<VOCNOISE> because he sees it and he's like <SIL> yeah
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s26	s2603b	9	9	4.423169545	4.423169545	sisters	8082	8.997394646	and some of his brothers and sisters are <VOCNOISE> kind
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s26	s2603a	1	1	0.583435678	0.583435678	<IVER>	8082	8.997394646	black <IVER> and <LAUGH> <VOCNOISE> and <IVER> exactly <IVER> because
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s26	s2601a	5	5	2.380952381	2.380952381	<VOCNOISE>	8082	8.997394646	sleep in the same bed and <VOCNOISE> we breast feed
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s26	s2601a	7	7	4.070164993	4.070164993	i've	8082	8.997394646	boxspring on the floor <VOCNOISE> and i've got like comforters
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2602b	9	9	4.556133847	4.556133847	it	8082	8.997394646	tried to build a car and it didn't look <LAUGH-like>
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s26	s2602b	7	7	2.207289036	2.207289036	<VOCNOISE>	8082	8.997394646	him and going over things and <VOCNOISE> it's it's been
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s26	s2602b	6	6	3.14382035	3.14382035	<SIL>	8082	8.997394646	him help around the house and <SIL> yknow just <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	ae	nasal	vowel	s26	s2602b	12	12	0.946451807	0.946451807	as	8082	8.997394646	things that work for him and as an individual <IVER>
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s26	s2603a	6	6	4.546343149	4.546343149	<SIL>	8082	8.997394646	all so he disowned me and <SIL> so now <HES-he>
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s26	s2602a	6	6	4.580152672	4.580152672	it	8082	8.997394646	is for everyone <VOCNOISE> <SIL> and it really makes me
