Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
addressed	t	t	Ret	1	VBD	past	past	s	ih	sibilant	vowel	s30	s3002a	7	7	4.092875532	4.092875532	it	1	0	don't like the way he addressed it <VOCNOISE> yknow that
adult	t	tq	Glot	1	NN	m	m	l	ih	/l/	vowel	s30	s3001a	14	14	7.562126924	7.562126924	enough	8	2.079441542	you're if you're considered an adult enough to move away
and	d	m	Del	0	CC	and	and	n	m	nasal	/m/	s30	s3003a	10	10	4.824603936	4.824603936	my	8082	8.997394646	bought axis and allies me and my roommates <IVER> so
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s30	s3002b	5	5	4.604848722	4.604848722	we	8082	8.997394646	{B_TRANS} <VOCNOISE> and we know that the
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s30	s3001b	11	11	4.79158354	4.79158354	some	8082	8.997394646	here's the box of donuts and some milk or something
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s30	s3003a	10	10	6.640873514	6.640873514	so	8082	8.997394646	<VOCNOISE> i lived in detroit and so that's why it
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3001a	6	5	7.31672518	6.097270983	i	8082	8.997394646	tuition waiver <IVER> so <VOCNOISE> and i figured i have
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s30	s3002a	6	6	4.864755737	4.864755737	millions	8082	8.997394646	<CUTOFF-co=cost> it'll cost you <EXT-millions> and millions it would be
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s30	s3002b	2	2	3.327515727	3.327515727	like	8082	8.997394646	<VOCNOISE> i think so <VOCNOISE> and like <VOCNOISE> they just
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s30	s3002a	6	6	4.702201728	4.702201728	if	8082	8.997394646	hire a new employee <VOCNOISE> and if you have constant
and	d	nx	Del	0	CC	and	and	n	U	nasal	null	s30	s3001a	8	8	6.075454102	6.075454102	<VOCNOISE>	8082	8.997394646	so like leukemia has rise and <VOCNOISE> so like that's
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s30	s3001b	9	8	9.419970547	8.373307153	he	8082	8.997394646	<CUTOFF-m=manager> one of the managers and he said <VOCNOISE> if
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s30	s3002b	13	13	6.500383523	6.500383523	you	8082	8.997394646	<VOCNOISE> if you're a combatant and you make that decision
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s30	s3001b	5	5	5.057150862	5.057150862	<VOCNOISE>	8082	8.997394646	<VOCNOISE> just to see it and <VOCNOISE> like <VOCNOISE> it
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3002a	7	7	4.236129098	4.236129098	i	8082	8.997394646	<VOCNOISE> like i like business and i <VOCNOISE> i enjoy
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3001b	6	6	8.508019517	8.508019517	i	8082	8.997394646	can't pay you <VOCNOISE> yeah and i don't see too
and	d	en	Del	0	CC	and	and	n	ih	nasal	vowel	s30	s3001a	10	10	4.484274769	4.484274769	in	8082	8.997394646	<VOCNOISE> some good walking shoes and in a t shirt
and	d	en	Del	0	CC	and	and	n	g	nasal	stop	s30	s3001b	8	8	4.561448123	4.561448123	get	8082	8.997394646	cause they all go out and get drunk or <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s30	s3001a	6	6	3.751732832	3.751732832	uh	8082	8.997394646	the public and <VOCNOISE> try and uh get that changed
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s30	s3003a	6	7	5.215441183	6.08468138	hit	8082	8.997394646	<IVER> go out <IVER> try and hit on girls that
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3002b	5	5	2.927631868	2.927631868	i	8082	8.997394646	unheard of <SIL> you know and i think <VOCNOISE> i
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s30	s3001a	13	13	3.729472125	3.729472125	senior	8082	8.997394646	class it'll be twenty two and senior credit status <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	f	nasal	fricative	s30	s3001a	11	11	5.717555859	5.717555859	fifty	8082	8.997394646	<VOCNOISE> up to a hundred and fifty four credits <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s30	s3001b	9	7	8.307679527	6.461528521	<VOCNOISE>	8082	8.997394646	very liberal and they're thinking and <VOCNOISE> just <VOCNOISE> you
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s30	s3001b	10	10	4.307212816	4.307212816	he's	8082	8.997394646	i made it through myself and he's not for like
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s30	s3001b	5	5	8.745172665	8.745172665	it's	8082	8.997394646	conservative town and the <IVER> and it's a very <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s30	s3002b	2	2	6.707627914	6.707627914	<CUTOFF-i=it>	8082	8.997394646	<VOCNOISE> you know <SIL> the and <CUTOFF-i=it> they don't give
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3001b	7	7	7.043061277	7.043061277	i'd	8082	8.997394646	corporations <ERROR-thu-=stuff> stuff like that and i'd like to <CUTOFF-ge=get>
and	d	en	Del	0	CC	and	and	n	ey	nasal	vowel	s30	s3002b	7	7	6.213716335	6.213716335	a	8082	8.997394646	<IVER> yeah so <VOCNOISE> yeah and a lot people turn
and	d	nx	Del	0	CC	and	and	n	U	nasal	null	s30	s3003a	1	1	12.63136621	12.63136621	<CUTOFF-i=it>	8082	8.997394646	a lot <UNKNOWN> drugs <SIL> and <CUTOFF-i=it> i think that's
and	d	tq	Glot	1	CC	and	and	n	S	nasal	pause	s30	s3003a	1	1	2.205562871	2.205562871	<SIL>	8082	8.997394646	a lot of drugs <IVER> and <SIL> i wasn't real
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s30	s3003a	1	1	2.269472643	2.269472643	<NOISE>	8082	8.997394646	watched a game yesterday <VOCNOISE> and <NOISE> they were <CUTOFF-s=?>
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s30	s3001b	9	9	8.183030758	8.183030758	lower	8082	8.997394646	distinction between <VOCNOISE> the upper and lower i mean their
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3002a	11	10	5.344922421	4.859020383	i	8082	8.997394646	a talk and my sister and i attended and <SIL>
and	d	nx	Del	0	CC	and	and	n	ae	nasal	vowel	s30	s3001b	5	5	2.898446549	2.898446549	at	8082	8.997394646	loyalty i would think <SIL> and at the same time
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s30	s3002a	6	6	6.934612384	6.934612384	<SIL>	8082	8.997394646	if you have a product and <SIL> that <SIL> because
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s30	s3002a	8	8	8.013334188	8.013334188	say	8082	8.997394646	don't wanna <VOCNOISE-put> a limit and say okay you <VOCNOISE-can>
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s30	s3003a	13	12	6.323027933	5.836641169	boston	8082	8.997394646	only wear detroit or boston and boston just because i
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s30	s3002b	10	10	7.923961664	7.923961664	like	8082	8.997394646	<SIL> hierarchy their whole structure and like <VOCNOISE> you know
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3003a	10	10	8.799246081	8.799246081	i	8082	8.997394646	everyone got along that way and i think that would
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s30	s3002a	4	4	8.166465227	8.166465227	it	8082	8.997394646	<SIL> i don't <EXT-know> <IVER> and it would take <CUTOFF-f=?>
and	d		Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3001b	11	11	7.674415035	7.674415035	i	8082	8.997394646	everything so yeah my roommates and i got into a
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s30	s3001b	4	4	2.922389375	2.922389375	<VOCNOISE>	8082	8.997394646	and <VOCNOISE> things like that and <VOCNOISE> like <VOCNOISE> that
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s30	s3001a	7	7	4.964894648	4.964894648	<VOCNOISE>	8082	8.997394646	is to inform the public and <VOCNOISE> try and uh
and	d	en	Del	0	CC	and	and	n	w	nasal	/w/	s30	s3002b	10	10	7.692331361	7.692331361	we're	8082	8.997394646	fall out of the window and we're like oh my
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s30	s3001b	7	6	5.798105014	4.969804297	<VOCNOISE>	8082	8.997394646	our <SIL> of our government and <VOCNOISE> and even like
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3001b	6	6	6.843237399	6.843237399	i	8082	8.997394646	them it was worth it and i <IVER> <VOCNOISE> i'd
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s30	s3001b	9	9	5.534684329	5.534684329	<VOCNOISE>	8082	8.997394646	<SIL> in the democratic campaign and <VOCNOISE> just stuff like
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s30	s3003a	5	5	3.936065698	3.936065698	<SIL>	8082	8.997394646	out-r-inn <SIL> because it's cheap and <SIL> it's fun there
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s30	s3002a	1	1	8.663109017	8.663109017	<CUTOFF-ne=that>	8082	8.997394646	like the very <CUTOFF-mu=?> <SIL> and <CUTOFF-ne=that> i think that
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s30	s3001a	5	5	6.933754906	6.933754906	so	8082	8.997394646	for the entire state <VOCNOISE> and so this is just
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s30	s3002a	7	7	5.704394992	5.704394992	i	8082	8.997394646	freshman year <VOCNOISE> my sister and i went to <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s30	s3003a	6	6	2.464853247	2.464853247	stuff	8082	8.997394646	they do drugs at school and stuff <VOCNOISE> i'm not
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s30	s3002b	6	5	2.509800772	2.091500643	<VOCNOISE>	8082	8.997394646	<SIL> that'd be real rough and <VOCNOISE> so obviously he
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s30	s3001b	5	4	5.309259029	4.247407223	<VOCNOISE>	8082	8.997394646	and then <VOCNOISE> they're molded and <VOCNOISE> assuming they make
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s30	s3002b	2	2	2.354384276	2.354384276	like	8082	8.997394646	and then he opens <VOCNOISE> and like <VOCNOISE> could you
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s30	s3002a	3	3	3.454848015	3.454848015	<SIL>	8082	8.997394646	job like <SIL> and try and <SIL> <VOCNOISE-pay> for your
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s30	s3001a	14	14	7.444828503	7.444828503	<VOCNOISE>	8082	8.997394646	just enthusiastic about the university and <VOCNOISE> <HES-even> there might
