Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
act	t	t	Ret	1	VB	m	m	k	g	stop	stop	s36	s3601a	11	10	4.319109981	3.926463619	grown	9	2.197224577	<VOCNOISE> yknow they tend to act grown up yknow or
adult	t	t	Ret	1	NN	m	m	l	S	/l/	pause	s36	s3602a	6	5	6.186555584	5.155462986	<SIL>	8	2.079441542	or the uh <SIL> responsible adult <SIL> should be uh
ain't	t	tq	Glot	1	VBP	n	n	n	g	nasal	stop	s36	s3601a	10	10	7.405959131	7.405959131	going	25	3.218875825	opinion is that if you ain't going to school and
ain't	t	t	Ret	1	NN	n	n	n	hh	nasal	/h/	s36	s3601a	8	7	7.318199906	6.403424918	had	25	3.218875825	myself <SIL> <VOCNOISE> but i ain't had no problem with
ain't	t	tq	Glot	1	VBZ	n	n	n	y	nasal	/y/	s36	s3602b	10	10	3.799530682	3.799530682	you've	25	3.218875825	die i said no he ain't you've seen the movie
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s36	s3601b	1	1	1.945627494	1.945627494	<VOCNOISE>	8082	8.997394646	{B_TRANS} <NOISE> <SIL> and <VOCNOISE> they had they
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s36	s3601a	12	12	5.413305906	5.413305906	i	8082	8.997394646	here in nineteen seventy two and i been here since
and	d	nx	Del	0	CC	and	and	n	hh	nasal	/h/	s36	s3602b	7	7	7.846715533	7.846715533	her	8082	8.997394646	{B_TRANS} <VOCNOISE> her and her mother went and
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s36	s3602a	11	9	6.73134469	5.507463837	everything	8082	8.997394646	{B_TRANS} t v about and everything that stuff's been
and	d	en	Del	0	CC	and	and	n	eh	nasal	vowel	s36	s3603a	8	8	6.872533405	6.872533405	everything	8082	8.997394646	him and get him <VOCNOISE-help> and everything but yknow i
and	d	eh	Del	0	CC	and	and	n	s	nasal	sibilant	s36	s3602b	8	8	5.016337584	5.016337584	stuff	8082	8.997394646	some problems with some students and stuff <NOISE-and> <NOISE> <IVER>
and	d	en	Del	0	CC	and	and	n	eh	nasal	vowel	s36	s3602b	12	12	7.418186674	7.418186674	everything	8082	8.997394646	<EXT-dies> <VOCNOISE> she starts bawling and everything and i'm going
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s36	s3601b	5	5	2.422515831	2.422515831	<VOCNOISE>	8082	8.997394646	something like that you know and <VOCNOISE> got kind of
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s36	s3603a	3	3	9.225432673	9.225432673	<VOCNOISE-stuff>	8082	8.997394646	in school and <VOCNOISE> weekends and <VOCNOISE-stuff> like that <VOCNOISE>
and	d	nx	Del	0	CC	and	and	n	U	nasal	null	s36	s3602b	1	1	1.176346034	1.176346034	<ERROR-unfortunanley=unfortunately>	8082	8.997394646	can't push me around <IVER> and <ERROR-unfortunanley=unfortunately> uh they didn't
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s36	s3601a	6	6	3.661065846	3.661065846	<VOCNOISE>	8082	8.997394646	care of your own yknow and <VOCNOISE> i think basically
and	d	n	Del	0	CC	and	and	n	g	nasal	stop	s36	s3603b	8	8	3.821729686	3.821729686	go	8082	8.997394646	<IVER> and i sit there and go you know <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s36	s3602b	6	6	7.268110921	7.268110921	years	8082	8.997394646	<IVER> but you know <VOCNOISE> and years ago it was
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s36	s3601b	1	1	3.038294666	3.038294666	<SIL>	8082	8.997394646	<VOCNOISE> uh <SIL> platoon <VOCNOISE> and <SIL> the <VOCNOISE> because
