Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
accept	t	t	Ret	1	VB	m	m	p	k	stop	stop	s15	s1502a	3	3	3.412969283	3.412969283	christ	11	2.397895273	think they should <CUTOFF-ac=accept> <SIL> accept christ <SIL> in their
accept	t	p	Del	0	VB	m	m	p	k	stop	stop	s15	s1502a	3	3	2.4	2.4	christ	11	2.397895273	<SIL> you're a sinner <SIL> accept christ <SIL> everybody on
accomplished	t	t	Ret	1	JJ	past	past	sh	w	sibilant	/w/	s15	s1502b	6	6	6.103763988	6.103763988	what	2	0.693147181	<SIL> this is <SIL> we accomplished what we <VOCNOISE> were
against	t	t	Ret	1	IN	m	m	s	S	sibilant	pause	s15	s1501b	6	5	3.428571429	2.857142857	<SIL>	33	3.496507561	think that's sort of goes against <SIL> what the original
airport	t	t	Ret	1	NN	m	m	r	ae	/r/	vowel	s15	s1501a	16	15	5.667729366	5.313496281	and	9	2.197224577	trips through going to the airport and other miscellaneous things
almost	t	s	Del	0	RB	m	m	s	ey	sibilant	vowel	s15	s1502a	15	15	8.488964346	8.488964346	a	79	4.369447852	well mainly because i'm doing almost a mirror image of
almost	t	t	Ret	1	RB	m	m	s	n	sibilant	/n/	s15	s1501a	12	11	4.175365344	3.827418232	nine	79	4.369447852	<SIL> about eight years ago almost nine years ago <SIL>
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s15	s1501a	5	5	4.96031746	4.96031746	he	8082	8.997394646	tractors <SIL> but uh <SIL> and he was raised he
and	d	n	Del	0	CC	and	and	n	B	nasal	null	s15	s1502a	3	3	6.012024048	6.012024048	{B_TRANS}	8082	8.997394646	{B_TRANS} <SIL> we try and {B_TRANS} <VOCNOISE> yknow we
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s15	s1502a	5	5	7.923930269	7.923930269	<SIL>	8082	8.997394646	{B_TRANS} <VOCNOISE> yknow we try and <SIL> and teach and
and	d	ah	Del	0	CC	and	and	n	ay	nasal	vowel	s15	s1502b	11	11	5.558362809	5.558362809	i	8082	8.997394646	so i came to college and i got into the
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s15	s1503a	6	6	3.836317136	3.836317136	<SIL>	8082	8.997394646	but <SIL> it stops abruptly and <SIL> in stones <LAUGH>
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s15	s1502b	6	6	7.722007722	7.722007722	i	8082	8.997394646	<CUTOFF-i=it> it is <SIL> no and i can't do a
and	d	ehn	Del	0	CC	and	and	n	ih	nasal	vowel	s15	s1502b	15	15	4.15282392	4.15282392	it's	8082	8.997394646	home i keep meeting people and it's just really fascinating
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s15	s1502a	2	2	4.761904762	4.761904762	i	8082	8.997394646	but um <SIL> he <SIL> and i <SIL> uh he
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s15	s1501b	12	11	6.335797254	5.80781415	emanate	8082	8.997394646	sort of what i try and emanate because i'm i'm
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s15	s1503a	1	1	2.577319588	2.577319588	<SIL>	8082	8.997394646	meg <SIL> ram chip <SIL> and <SIL> the c p
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s15	s1503a	12	11	5.039899202	4.619907602	sororities	8082	8.997394646	middle of all the frats and sororities on campus <SIL>
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s15	s1501b	8	8	10.82543978	10.82543978	apparently	8082	8.997394646	dude that <EXCLUDE-dude_that_thanks> <IVER> <SIL> and apparently that's a way
and	d	eyn	Del	0	CC	and	and	n	sh	nasal	sibilant	s15	s1502a	5	4	5.399568035	4.319654428	share	8082	8.997394646	i can go out <SIL> and share my faith with
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s15	s1503a	5	6	5.543237251	6.651884701	when	8082	8.997394646	card and said if <SIL> and when you get through
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s15	s1502b	6	6	4.444444444	4.444444444	<SIL>	8082	8.997394646	<IVER> i don't have money and <SIL> when i start
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s15	s1502b	13	13	7.562536358	7.562536358	you're	8082	8.997394646	into one of those academies and you're coming out as
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s15	s1501b	10	10	4.537205082	4.537205082	spread	8082	8.997394646	christian is to go out and spread the gospel of
and	d	ah	Del	0	CC	and	and	n	ay	nasal	vowel	s15	s1502b	6	6	6.465517241	6.465517241	i	8082	8.997394646	i hafta partition it <SIL> and i can't figure out
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s15	s1502a	5	5	4.355400697	4.355400697	<SIL>	8082	8.997394646	i hung out a lot and <SIL> yknow <SIL> i
and	d	ahn	Del	0	CC	and	and	n	hh	nasal	/h/	s15	s1502b	9	9	6.787330317	6.787330317	hung	8082	8.997394646	i hung out with them and hung out with them
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s15	s1501b	10	9	5.847953216	5.263157895	i'm	8082	8.997394646	talk about that very often and i'm just <IVER-like> <SIL>
and	d	aen	Del	0	CC	and	and	n	S	nasal	pause	s15	s1502b	1	1	55.55555556	55.55555556	<SIL>	8082	8.997394646	tastes <VOCNOISE> for women <SIL> and <SIL> i like wine
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s15	s1501a	7	7	6.842619746	6.842619746	<SIL>	8082	8.997394646	neighbors unless you went over and <SIL> said hi they
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s15	s1503a	5	5	2.726281352	2.726281352	a	8082	8.997394646	d rom <SIL> the three and a half <SIL> the
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s15	s1501a	12	12	5.434782609	5.434782609	his	8082	8.997394646	dad opened up he he and his partner opened up
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s15	s1502b	5	5	7.122507123	7.122507123	i'll	8082	8.997394646	was going to marry <SIL> and i'll see her at
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s15	s1502b	6	4	6.772009029	4.514672686	uh	8082	8.997394646	<LAUGH> or one final <SIL> and uh that just didn't
